clip,frame,time_s,mode,post_ms,core_ms,processing_ms,alpha_area_px,status
thermal_assumed,88,8.8,continuous,2.6750000251922756,37.90070000104606,40.57570002623834,2351.83740234375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,88,8.8,smooth,2.4815999786369503,37.90070000104606,40.38229997968301,2346.8896484375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,89,8.9,legacy_3,0.6435000104829669,33.34759999415837,33.99110000464134,7861.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,89,8.9,thin_3,3.747399983694777,33.34759999415837,37.09499997785315,5278.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,89,8.9,banded,4.426200001034886,33.34759999415837,37.77379999519326,1985.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,89,8.9,continuous,5.624000012176111,33.34759999415837,38.971600006334484,2488.19287109375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,89,8.9,smooth,4.2323000088799745,33.34759999415837,37.57990000303835,2480.92626953125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,90,9.0,legacy_3,0.821399997221306,35.04439999233,35.865799989551306,8377.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,90,9.0,thin_3,2.3641999869141728,35.04439999233,37.40859997924417,5654.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,90,9.0,banded,2.520599984563887,35.04439999233,37.56499997689389,2292.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,90,9.0,continuous,2.9617999971378595,35.04439999233,38.00619998946786,2735.55419921875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,90,9.0,smooth,2.9027000127825886,35.04439999233,37.94710000511259,2725.41845703125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,91,9.1,legacy_3,0.5203000036999583,30.373700021300465,30.894000025000423,8672.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,91,9.1,thin_3,5.4592999804299325,30.373700021300465,35.8330000017304,5880.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,91,9.1,banded,4.3994000006932765,30.373700021300465,34.77310002199374,2625.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,91,9.1,continuous,5.9290999779477715,30.373700021300465,36.302799999248236,3010.53076171875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,91,9.1,smooth,4.184199991868809,30.373700021300465,34.557900013169274,2996.787841796875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,92,9.2,legacy_3,0.5217999860178679,46.24379999586381,46.76559998188168,8929.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,92,9.2,thin_3,4.860400018515065,46.24379999586381,51.104200014378875,6008.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,92,9.2,banded,3.420599998207763,46.24379999586381,49.66439999407157,2709.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,92,9.2,continuous,3.2731999817769974,46.24379999586381,49.51699997764081,3133.50439453125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,92,9.2,smooth,3.1858999864198267,46.24379999586381,49.42969998228364,3117.162109375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,93,9.3,legacy_3,1.479099999414757,34.02459999779239,35.50369999720715,9368.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,93,9.3,thin_3,3.1414999975822866,34.02459999779239,37.16609999537468,6359.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,93,9.3,banded,4.712099995231256,34.02459999779239,38.73669999302365,3185.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,93,9.3,continuous,5.923999997321516,34.02459999779239,39.94859999511391,3587.227294921875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,93,9.3,smooth,5.036299990024418,34.02459999779239,39.06089998781681,3565.60400390625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,94,9.4,legacy_3,0.5039999959990382,46.29410000052303,46.79809999652207,9023.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,94,9.4,thin_3,2.581799984909594,46.29410000052303,48.875899985432625,6093.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,94,9.4,banded,2.6649000064935535,46.29410000052303,48.959000007016584,3101.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,94,9.4,continuous,3.187499998603016,46.29410000052303,49.48159999912605,3562.30810546875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,94,9.4,smooth,4.7833999851718545,46.29410000052303,51.077499985694885,3537.91845703125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,95,9.5,legacy_3,0.5904000136069953,32.28690000833012,32.87730002193712,8884.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,95,9.5,thin_3,5.021800025133416,32.28690000833012,37.30870003346354,5985.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,95,9.5,banded,2.3520999820902944,32.28690000833012,34.638999990420416,3549.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,95,9.5,continuous,2.8344999882392585,32.28690000833012,35.12139999656938,3844.6796875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,95,9.5,smooth,2.8655999922193587,32.28690000833012,35.15250000054948,3818.458984375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,96,9.6,legacy_3,1.538700016681105,20.61360000516288,22.152300021843985,9500.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,96,9.6,thin_3,2.9084999987389892,20.61360000516288,23.52210000390187,6394.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,96,9.6,banded,3.9628999948035926,20.61360000516288,24.576499999966472,3988.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,96,9.6,continuous,3.2873999734874815,20.61360000516288,23.90099997865036,4258.2490234375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,96,9.6,smooth,3.2583000138401985,20.61360000516288,23.87190001900308,4228.59814453125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,97,9.7,legacy_3,0.5862000107299536,40.65790001186542,41.244100022595376,9338.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,97,9.7,thin_3,3.960800007916987,40.65790001186542,44.61870001978241,6331.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,97,9.7,banded,3.8500999798998237,40.65790001186542,44.507999991765246,4279.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,97,9.7,continuous,2.743400022154674,40.65790001186542,43.401300034020096,4533.587890625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,97,9.7,smooth,2.898699982324615,40.65790001186542,43.55659999419004,4502.1337890625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,98,9.8,legacy_3,0.5625999765470624,30.332399997860193,30.894999974407256,9335.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,98,9.8,thin_3,2.1308999857865274,30.332399997860193,32.46329998364672,6229.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,98,9.8,banded,3.636000008555129,30.332399997860193,33.96840000641532,4561.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,98,9.8,continuous,2.7065000031143427,30.332399997860193,33.038900000974536,4799.26904296875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,98,9.8,smooth,2.6658000133465976,30.332399997860193,32.99820001120679,4765.49853515625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,99,9.9,legacy_3,1.070600003004074,31.449400004930794,32.52000000793487,9528.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,99,9.9,thin_3,4.480200004763901,31.449400004930794,35.929600009694695,6335.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,99,9.9,banded,3.496999997878447,31.449400004930794,34.94640000280924,5055.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,99,9.9,continuous,2.737600007094443,31.449400004930794,34.18700001202524,5258.50048828125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,99,9.9,smooth,2.9294999840203673,31.449400004930794,34.37889998895116,5222.60595703125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,100,10.0,legacy_3,0.6083999760448933,30.800200009252876,31.40859998529777,9570.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,100,10.0,thin_3,2.2592999739572406,30.800200009252876,33.05949998321012,6368.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,100,10.0,banded,2.383500017458573,30.800200009252876,33.18370002671145,5566.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,100,10.0,continuous,3.6739000061061233,30.800200009252876,34.474100015359,5655.3525390625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,100,10.0,smooth,3.4414000110700727,30.800200009252876,34.24160002032295,5619.15234375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,101,10.1,legacy_3,0.5431000026874244,23.042999993776903,23.586099996464327,8712.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,101,10.1,thin_3,2.8368000057525933,23.042999993776903,25.879799999529496,5836.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,101,10.1,banded,2.422699995804578,23.042999993776903,25.46569998958148,5366.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,101,10.1,continuous,2.817400003550574,23.042999993776903,25.860399997327477,5378.4501953125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,101,10.1,smooth,2.807899989420548,23.042999993776903,25.85089998319745,5345.2587890625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,102,10.2,legacy_3,1.5291000017896295,24.288399989018217,25.817499990807846,9073.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,102,10.2,thin_3,2.6951000036206096,24.288399989018217,26.983499992638826,5964.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,102,10.2,banded,2.7592999977059662,24.288399989018217,27.047699986724183,6150.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,102,10.2,continuous,2.6703000185079873,24.288399989018217,26.958700007526204,6012.791015625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,102,10.2,smooth,3.213899995898828,24.288399989018217,27.502299984917045,5977.615234375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,103,10.3,legacy_3,0.9465999901294708,31.09909998602234,32.04569997615181,9415.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,103,10.3,thin_3,3.4586999972816557,31.09909998602234,34.557799983303994,6258.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,103,10.3,banded,2.50979998963885,31.09909998602234,33.60889997566119,6924.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,103,10.3,continuous,3.2552000193390995,31.09909998602234,34.35430000536144,6728.0830078125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,103,10.3,smooth,2.8549999988172203,31.09909998602234,33.95409998483956,6690.6689453125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,104,10.4,legacy_3,0.6510000093840063,19.23549998900853,19.886499998392537,9597.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,104,10.4,thin_3,2.668200002517551,19.23549998900853,21.903699991526082,6296.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,104,10.4,banded,2.265799994347617,19.23549998900853,21.501299983356148,6985.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,104,10.4,continuous,2.9804000223521143,19.23549998900853,22.215900011360645,6819.0517578125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,104,10.4,smooth,3.750400006538257,19.23549998900853,22.985899995546788,6782.61181640625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,105,10.5,legacy_3,0.6480999873019755,37.596599984681234,38.24469997198321,9401.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,105,10.5,thin_3,2.2499999904539436,37.596599984681234,39.84659997513518,6134.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,105,10.5,banded,2.2581999946851283,37.596599984681234,39.85479997936636,7026.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,105,10.5,continuous,2.8190999873913825,37.596599984681234,40.415699972072616,6919.62109375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,105,10.5,smooth,2.722000004723668,37.596599984681234,40.3185999894049,6884.37060546875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,106,10.6,legacy_3,0.6780000112485141,32.58340002503246,33.261400036280975,9534.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,106,10.6,thin_3,2.006399998208508,32.58340002503246,34.58980002324097,6282.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,106,10.6,banded,2.227899996796623,32.58340002503246,34.811300021829084,7253.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,106,10.6,continuous,3.1416000274475664,32.58340002503246,35.72500005248003,7201.1962890625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,106,10.6,smooth,2.8503999928943813,32.58340002503246,35.43380001792684,7166.5458984375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,107,10.7,legacy_3,0.8858999935910106,25.4393000213895,26.32520001498051,9802.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,107,10.7,thin_3,3.295700007583946,25.4393000213895,28.735000028973445,6489.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,107,10.7,banded,3.617599984863773,25.4393000213895,29.056900006253272,7755.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,107,10.7,continuous,3.113500017207116,25.4393000213895,28.552800038596615,7558.04638671875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,107,10.7,smooth,3.167199989547953,25.4393000213895,28.606500010937452,7523.9580078125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,108,10.8,legacy_3,0.6198999763000757,36.90700000151992,37.526899977819994,9133.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,108,10.8,thin_3,4.23729998874478,36.90700000151992,41.1442999902647,5935.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,108,10.8,banded,3.2970000174827874,36.90700000151992,40.204000019002706,7363.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,108,10.8,continuous,3.6398000083863735,36.90700000151992,40.54680000990629,7172.23291015625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,108,10.8,smooth,3.3029000042006373,36.90700000151992,40.209900005720556,7141.3232421875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,109,10.9,legacy_3,0.8609999786131084,31.450699985725805,32.311699964338914,9239.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,109,10.9,thin_3,2.1180000039748847,31.450699985725805,33.56869998970069,6016.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,109,10.9,banded,2.207900019129738,31.450699985725805,33.65860000485554,7648.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,109,10.9,continuous,2.892999997129664,31.450699985725805,34.34369998285547,7442.54345703125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,109,10.9,smooth,2.8363000019453466,31.450699985725805,34.28699998767115,7411.962890625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,110,11.0,legacy_3,0.5642000178340822,26.07029999489896,26.634500012733042,9110.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,110,11.0,thin_3,2.9467999993357807,26.07029999489896,29.01709999423474,5929.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,110,11.0,banded,2.903199987486005,26.07029999489896,28.973499982384965,7769.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,110,11.0,continuous,3.219899983378127,26.07029999489896,29.290199978277087,7573.4931640625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,110,11.0,smooth,3.569799999240786,26.07029999489896,29.640099994139746,7544.43701171875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,111,11.1,legacy_3,0.5590000073425472,35.099799977615476,35.65879998495802,9513.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,111,11.1,thin_3,2.4141000176314265,35.099799977615476,37.5138999952469,6177.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,111,11.1,banded,4.975700023351237,35.099799977615476,40.07550000096671,8225.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,111,11.1,continuous,3.6520000139717013,35.099799977615476,38.75179999158718,8044.62158203125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,111,11.1,smooth,4.459499992663041,35.099799977615476,39.559299970278516,8015.7412109375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,112,11.2,legacy_3,0.5907999875489622,33.42299998621456,34.013799973763525,9696.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,112,11.2,thin_3,2.549700002418831,33.42299998621456,35.972699988633394,6443.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,112,11.2,banded,2.647500019520521,33.42299998621456,36.070500005735084,8833.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,112,11.2,continuous,3.373299987288192,33.42299998621456,36.796299973502755,8606.8681640625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,112,11.2,smooth,2.7719000063370913,33.42299998621456,36.194899992551655,8577.712890625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,113,11.3,legacy_3,0.607599999057129,40.86519998963922,41.47279998869635,10064.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,113,11.3,thin_3,2.48170000850223,40.86519998963922,43.34689999814145,6637.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,113,11.3,banded,3.001399978529662,40.86519998963922,43.866599968168885,9152.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,113,11.3,continuous,3.508299996610731,40.86519998963922,44.37349998624995,8926.142578125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,113,11.3,smooth,3.2275000121444464,40.86519998963922,44.09270000178367,8898.25390625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,114,11.4,legacy_3,0.6526000215671957,30.39820000412874,31.050800025695935,10195.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,114,11.4,thin_3,2.6476999919395894,30.39820000412874,33.04589999606833,6704.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,114,11.4,banded,3.009900014149025,30.39820000412874,33.408100018277764,9571.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,114,11.4,continuous,3.2368999964091927,30.39820000412874,33.63510000053793,9273.3359375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,114,11.4,smooth,3.683099988847971,30.39820000412874,34.08129999297671,9248.013671875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,115,11.5,legacy_3,0.6040000007487833,45.33680001622997,45.940800016978756,10123.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,115,11.5,thin_3,2.8824999753851444,45.33680001622997,48.21929999161512,6757.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,115,11.5,banded,3.06250000721775,45.33680001622997,48.39930002344772,9818.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,115,11.5,continuous,3.448900009971112,45.33680001622997,48.785700026201084,9511.939453125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,115,11.5,smooth,3.457899991190061,45.33680001622997,48.79470000742003,9488.00390625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,116,11.6,legacy_3,0.5747000104747713,36.809900018852204,37.384600029326975,9937.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,116,11.6,thin_3,2.406999992672354,36.809900018852204,39.21690001152456,6541.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,116,11.6,banded,3.26840000343509,36.809900018852204,40.078300022287294,9654.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,116,11.6,continuous,5.414900020696223,36.809900018852204,42.22480003954843,9305.443359375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,116,11.6,smooth,4.5467999880202115,36.809900018852204,41.356700006872416,9282.634765625,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,117,11.7,legacy_3,0.5225000204518437,26.582099992083386,27.10460001253523,10285.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,117,11.7,thin_3,2.3668000067118555,26.582099992083386,28.94889999879524,6716.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,117,11.7,banded,2.343300002394244,26.582099992083386,28.92539999447763,10110.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,117,11.7,continuous,3.0163000046741217,26.582099992083386,29.598399996757507,9692.49609375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,117,11.7,smooth,2.8501999913714826,26.582099992083386,29.432299983454868,9671.17578125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,118,11.8,legacy_3,0.5097999819554389,38.45960000762716,38.9693999895826,10416.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,118,11.8,thin_3,2.503400028217584,38.45960000762716,40.96300003584474,6855.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,118,11.8,banded,2.4289000139106065,38.45960000762716,40.888500021537766,10403.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,118,11.8,continuous,3.0682999931741506,38.45960000762716,41.52790000080131,10000.6279296875,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,118,11.8,smooth,3.441500011831522,38.45960000762716,41.90110001945868,9980.6708984375,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,119,11.9,legacy_3,0.47759999870322645,42.78730001533404,43.264900014037266,9934.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,119,11.9,thin_3,4.877300001680851,42.78730001533404,47.66460001701489,6570.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,119,11.9,banded,3.4909000096376985,42.78730001533404,46.27820002497174,10084.0,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,119,11.9,continuous,3.315700014354661,42.78730001533404,46.1030000296887,9641.970703125,ASSUMED DEPTH - NOT SENSOR DATA
thermal_assumed,119,11.9,smooth,3.6934999807272106,42.78730001533404,46.48079999606125,9624.0087890625,ASSUMED DEPTH - NOT SENSOR DATA
synthetic,0,0.0,legacy_3,0.5951999919489026,0.0,0.5951999919489026,6312.0,Spatial + temporal continuous depth
synthetic,0,0.0,thin_3,2.580400003353134,0.0,2.580400003353134,2885.0,Spatial + temporal continuous depth
synthetic,0,0.0,banded,2.884799992898479,0.0,2.884799992898479,1351.0,Spatial + temporal continuous depth
synthetic,0,0.0,continuous,3.004400001373142,0.0,3.004400001373142,1527.906494140625,Spatial + temporal continuous depth
synthetic,0,0.0,smooth,3.0140999879222363,0.0,3.0140999879222363,1527.906494140625,Spatial + temporal continuous depth
synthetic,1,0.03333333333333333,legacy_3,0.5608999927062541,0.0,0.5608999927062541,6312.0,Spatial + temporal continuous depth
synthetic,1,0.03333333333333333,thin_3,2.3692999966442585,0.0,2.3692999966442585,2885.0,Spatial + temporal continuous depth
synthetic,1,0.03333333333333333,banded,2.5539000052958727,0.0,2.5539000052958727,1384.0,Spatial + temporal continuous depth
synthetic,1,0.03333333333333333,continuous,2.904099994339049,0.0,2.904099994339049,1552.6849365234375,Spatial + temporal continuous depth
synthetic,1,0.03333333333333333,smooth,2.8905999788548797,0.0,2.8905999788548797,1539.962890625,Spatial + temporal continuous depth
synthetic,2,0.06666666666666667,legacy_3,1.184399996418506,0.0,1.184399996418506,6312.0,Spatial + temporal continuous depth
synthetic,2,0.06666666666666667,thin_3,4.23150000278838,0.0,4.23150000278838,2885.0,Spatial + temporal continuous depth
synthetic,2,0.06666666666666667,banded,4.854300001170486,0.0,4.854300001170486,1412.0,Spatial + temporal continuous depth
synthetic,2,0.06666666666666667,continuous,5.4555999813601375,0.0,5.4555999813601375,1578.5714111328125,Spatial + temporal continuous depth
synthetic,2,0.06666666666666667,smooth,6.523800024297088,0.0,6.523800024297088,1558.74853515625,Spatial + temporal continuous depth
synthetic,3,0.1,legacy_3,0.4040999920107424,0.0,0.4040999920107424,6312.0,Spatial + temporal continuous depth
synthetic,3,0.1,thin_3,2.2473999997600913,0.0,2.2473999997600913,2885.0,Spatial + temporal continuous depth
synthetic,3,0.1,banded,2.5037000013981014,0.0,2.5037000013981014,1440.0,Spatial + temporal continuous depth
synthetic,3,0.1,continuous,2.890900010243058,0.0,2.890900010243058,1605.5289306640625,Spatial + temporal continuous depth
synthetic,3,0.1,smooth,2.8196000203024596,0.0,2.8196000203024596,1581.51025390625,Spatial + temporal continuous depth
synthetic,4,0.13333333333333333,legacy_3,0.6019000138621777,0.0,0.6019000138621777,6312.0,Spatial + temporal continuous depth
synthetic,4,0.13333333333333333,thin_3,2.249499986646697,0.0,2.249499986646697,2885.0,Spatial + temporal continuous depth
synthetic,4,0.13333333333333333,banded,2.723599987803027,0.0,2.723599987803027,1466.0,Spatial + temporal continuous depth
synthetic,4,0.13333333333333333,continuous,2.769999991869554,0.0,2.769999991869554,1633.406005859375,Spatial + temporal continuous depth
synthetic,4,0.13333333333333333,smooth,2.7609000098891556,0.0,2.7609000098891556,1606.81640625,Spatial + temporal continuous depth
synthetic,5,0.16666666666666666,legacy_3,0.5636999849230051,0.0,0.5636999849230051,6312.0,Spatial + temporal continuous depth
synthetic,5,0.16666666666666666,thin_3,2.3114999930839986,0.0,2.3114999930839986,2885.0,Spatial + temporal continuous depth
synthetic,5,0.16666666666666666,banded,2.428800013149157,0.0,2.428800013149157,1515.0,Spatial + temporal continuous depth
synthetic,5,0.16666666666666666,continuous,2.7494000096339732,0.0,2.7494000096339732,1662.0966796875,Spatial + temporal continuous depth
synthetic,5,0.16666666666666666,smooth,2.973700000438839,0.0,2.973700000438839,1633.8040771484375,Spatial + temporal continuous depth
synthetic,6,0.2,legacy_3,0.448200007667765,0.0,0.448200007667765,6312.0,Spatial + temporal continuous depth
synthetic,6,0.2,thin_3,2.242099988507107,0.0,2.242099988507107,2885.0,Spatial + temporal continuous depth
synthetic,6,0.2,banded,2.448899991577491,0.0,2.448899991577491,1555.0,Spatial + temporal continuous depth
synthetic,6,0.2,continuous,3.141900000628084,0.0,3.141900000628084,1691.687744140625,Spatial + temporal continuous depth
synthetic,6,0.2,smooth,3.3915999811142683,0.0,3.3915999811142683,1661.9986572265625,Spatial + temporal continuous depth
synthetic,7,0.23333333333333334,legacy_3,0.5922999989707023,0.0,0.5922999989707023,6312.0,Spatial + temporal continuous depth
synthetic,7,0.23333333333333334,thin_3,2.3597000108566135,0.0,2.3597000108566135,2885.0,Spatial + temporal continuous depth
synthetic,7,0.23333333333333334,banded,2.3228999925777316,0.0,2.3228999925777316,1610.0,Spatial + temporal continuous depth
synthetic,7,0.23333333333333334,continuous,3.723000001627952,0.0,3.723000001627952,1722.106201171875,Spatial + temporal continuous depth
synthetic,7,0.23333333333333334,smooth,4.309799987822771,0.0,4.309799987822771,1691.296142578125,Spatial + temporal continuous depth
synthetic,8,0.26666666666666666,legacy_3,0.957300013396889,0.0,0.957300013396889,6312.0,Spatial + temporal continuous depth
